222	LLL	0.22757231029500008	H	221	LLH	0.0	2	2	L	M	221	LLM	0.0	2	2	L	L	221	LLL	0.0	2	2	L	
430	*H0	1.6176399998239805	H	420	*H0	0.0	3	3	H	M	330	HM0	0.0	4	4	*	L	330	HL0	0.0	4	4	*	
430	*M0	1.0044116524450803	H	420	*H0	0.0	3	3	M	M	420	*M0	0.0	3	3	M	L	330	ML0	0.0	4	4	*	
430	*L0	0.9255389641007403	H	420	*H0	0.0	3	3	L	M	330	ML0	0.0	4	4	*	L	330	LL0	0.0	4	4	*	
421	*HH	1.6176399998239805	H	411	*HH	0.0	2	2	H	M	321	MHH	0.0	4	4	*	L	321	LHH	0.0	4	4	*	
421	*HM	1.0044116524450803	H	411	*HM	0.0	2	2	H	M	420	*H0	0.0	1	1	M	L	321	LHM	0.0	4	4	*	
421	*HL	0.8913408922816204	H	411	*HL	0.0	2	2	H	M	321	MHL	0.0	4	4	*	L	321	LHL	0.0	4	4	*	
421	*MH	0.8000190334580403	H	420	*M0	0.0	1	1	H	M	411	*HM	0.0	2	2	M	L	321	LMH	0.0	4	4	*	
421	*MM	0.7589068998984003	H	411	*HM	0.0	2	2	M	M	411	*MM	0.0	2	2	M	L	321	LMM	0.0	4	4	*	
421	*ML	0.5913483234149703	H	411	*HL	0.0	2	2	M	M	411	*ML	0.0	2	2	M	L	321	LML	0.0	4	4	*	
421	*LH	0.6390332462289603	H	420	*L0	0.0	1	1	H	M	321	MLH	0.0	4	4	*	L	321	LLH	0.0	4	4	*	
421	*LM	0.6091486774263002	H	420	*L0	0.0	1	1	M	M	321	MLM	0.0	4	4	*	L	321	LLM	0.0	4	4	*	
421	*LL	0.5039910818682303	H	411	*HL	0.0	2	2	L	M	321	MLL	0.0	4	4	*	L	321	LLL	0.0	4	4	*	
331	HHH	4.48368703813866	H	321	HHH	0.0	3	3	H	M	321	HHH	1.0	3	3	H	L	321	HHH	1.0	3	3	H	
331	HHM	3.56604595082538	H	321	HHM	0.0	3	3	H	M	330	HH0	0.0	1	1	M	L	321	HHM	1.0	3	3	H	
331	HHL	3.49903223474112	H	321	HHL	0.0	3	3	H	M	330	HH0	0.0	1	1	L	L	330	HH0	0.0	1	1	L	
331	HMH	2.5189737720873007	H	321	MHH	0.0	3	3	H	M	321	HMH	0.0	3	3	M	L	321	MHH	1.0	3	3	H	
331	HMM	2.32351634478282	H	321	MHM	0.0	3	3	H	M	321	HMM	0.0	3	3	M	L	321	MHM	1.0	3	3	H	
