2110	3	31	4	5	0.25	10	2100	3	4	5	5	0.0	1	1	31	1	1110	31	4	4	5	0.0	2	2	3	
2110	3	22	22	5	0.8125	10	2100	3	22	5	5	0.0	1	1	22	1	1110	22	22	4	5	0.0	2	2	3	
2110	3	22	13	5	0.5	10	2100	3	13	5	5	0.0	1	1	22	1	1110	22	13	4	5	0.0	2	2	3	
2110	3	22	4	5	0.1875	10	2100	3	4	5	5	0.0	1	1	22	1	1110	22	4	4	5	0.0	2	2	3	
2110	3	13	13	5	0.4375	10	2100	3	13	5	5	0.0	1	1	13	1	1110	13	13	4	5	0.0	2	2	3	
2110	3	13	4	5	0.125	10	2100	3	4	5	5	0.0	1	1	13	1	1110	13	4	4	5	0.0	2	2	3	
2110	3	4	4	5	0.0625	10	1110	13	4	4	5	0.0	2	2	3	1	1110	4	4	4	5	0.0	2	2	3	
1111	40	40	40	40	8.0	10	1110	40	40	40	5	0.0	1	1	40	1	1110	40	40	40	5	4.0	1	1	40	
1111	40	40	40	31	7.0625	10	1110	40	40	31	5	0.0	1	1	40	1	1110	40	40	40	5	3.0	1	1	31	
1111	40	40	40	22	6.125	10	1110	40	40	22	5	0.0	1	1	40	1	1110	40	40	40	5	2.0	1	1	22	
1111	40	40	40	13	5.1875	10	1110	40	40	13	5	0.0	1	1	40	1	1110	40	40	40	5	1.0	1	1	13	
1111	40	40	40	4	4.25	10	1110	40	40	4	5	0.0	1	1	40	1	1110	40	40	40	5	0.0	1	1	4	
1111	40	40	31	31	6.375	10	1110	40	31	31	5	0.0	1	1	40	1	1110	40	40	31	5	3.0	1	1	31	
1111	40	40	31	22	5.4375	10	1110	40	31	22	5	0.0	1	1	40	1	1110	40	40	31	5	2.0	1	1	22	
1111	40	40	31	13	4.5	10	1110	40	31	13	5	0.0	1	1	40	1	1110	40	40	31	5	1.0	1	1	13	
1111	40	40	31	4	3.5625	10	1110	40	31	4	5	0.0	1	1	40	1	1110	40	40	31	5	0.0	1	1	4	
1111	40	40	22	22	4.75	10	1110	40	22	22	5	0.0	1	1	40	1	1110	40	40	22	5	2.0	1	1	22	
1111	40	40	22	13	3.8125	10	1110	40	22	13	5	0.0	1	1	40	1	1110	40	40	22	5	1.0	1	1	13	
1111	40	40	22	4	2.875	10	1110	40	22	4	5	0.0	1	1	40	1	1110	40	40	22	5	0.0	1	1	4	
1111	40	40	13	13	3.125	10	1110	40	13	13	5	0.0	1	1	40	1	1110	40	40	13	5	1.0	1	1	13	
1111	40	40	13	4	2.1875	10	1110	40	13	4	5	0.0	1	1	40	1	1110	40	40	13	5	0.0	1	1	4	
1111	40	40	4	4	1.5	10	1110	40	4	4	5	0.0	1	1	40	1	1110	40	40	4	5	0.0	1	1	4	
1111	40	31	31	31	6.0625	10	1110	31	31	31	5	0.0	1	1	40	1	1110	40	31	31	5	3.0	1	1	31	
1111	40	31	31	22	5.125	10	1110	31	31	22	5	0.0	1	1	40	1	1110	40	31	31	5	2.0	1	1	22	
1111	40	31	31	13	4.1875	10	1110	31	31	13	5	0.0	1	1	40	1	1110	40	31	31	5	1.0	1	1	13	
1111	40	31	31	4	3.25	10	1110	31	31	4	5	0.0	1	1	40	1	1110	40	31	31	5	0.0	1	1	4	
1111	40	31	22	22	4.4375	10	1110	31	22	22	5	0.0	1	1	40	1	1110	40	31	22	5	2.0	1	1	22	
1111	40	31	22	13	3.5	10	1110	31	22	13	5	0.0	1	1	40	1	1110	40	31	22	5	1.0	1	1	13	
1111	40	31	22	4	2.5625	10	1110	31	22	4	5	0.0	1	1	40	1	1110	40	31	22	5	0.0	1	1	4	
1111	40	31	13	13	2.8125	10	1110	31	13	13	5	0.0	1	1	40	1	1110	40	31	13	5	1.0	1	1	13	
1111	40	31	13	4	1.875	10	1110	31	13	4	5	0.0	1	1	40	1	1110	40	31	13	5	0.0	1	1	4	
1111	40	31	4	4	1.1875	10	1110	31	4	4	5	0.0	1	1	40	1	1110	40	31	4	5	0.0	1	1	4	
1111	40	22	22	22	4.125	10	1110	22	22	22	5	0.0	1	1	40	1	1110	40	22	22	5	2.0	1	1	22	
1111	40	22	22	13	3.1875	10	1110	22	22	13	5	0.0	1	1	40	1	1110	40	22	22	5	1.0	1	1	13	
1111	40	22	22	4	2.25	10	1110	22	22	4	5	0.0	1	1	40	1	1110	40	22	22	5	0.0	1	1	4	
1111	40	22	13	13	2.5	10	1110	22	13	13	5	0.0	1	1	40	1	1110	40	22	13	5	1.0	1	1	13	
1111	40	22	13	4	1.5625	10	1110	22	13	4	5	0.0	1	1	40	1	1110	40	22	13	5	0.0	1	1	4	
1111	40	22	4	4	0.875	10	1110	22	4	4	5	0.0	1	1	40	1	1110	40	22	4	5	0.0	1	1	4	
1111	40	13	13	13	2.1875	10	1110	13	13	13	5	0.0	1	1	40	1	1110	40	13	13	5	1.0	1	1	13	
1111	40	13	13	4	1.25	10	1110	13	13	4	5	0.0	1	1	40	1	1110	40	13	13	5	0.0	1	1	4	
1111	40	13	4	4	0.5625	10	1110	13	4	4	5	0.0	1	1	40	1	1110	40	13	4	5	0.0	1	1	4	
1111	40	4	4	4	0.25	10	1110	4	4	4	5	0.0	1	1	40	1	1110	40	4	4	5	0.0	1	1	4	
1111	31	31	31	31	6.0	10	1110	31	31	31	5	0.0	1	1	31	1	1110	31	31	31	5	3.0	1	1	31	
1111	31	31	31	22	5.0625	10	1110	31	31	22	5	0.0	1	1	31	1	1110	31	31	31	5	2.0	1	1	22	
1111	31	31	31	13	4.125	10	1110	31	31	13	5	0.0	1	1	31	1	1110	31	31	31	5	1.0	1	1	13	
1111	31	31	31	4	3.1875	10	1110	31	31	4	5	0.0	1	1	31	1	1110	31	31	31	5	0.0	1	1	4	
1111	31	31	22	22	4.375	10	1110	31	22	22	5	0.0	1	1	31	1	1110	31	31	22	5	2.0	1	1	22	
1111	31	31	22	13	3.4375	10	1110	31	22	13	5	0.0	1	1	31	1	1110	31	31	22	5	1.0	1	1	13	
1111	31	31	22	4	2.5	10	1110	31	22	4	5	0.0	1	1	31	1	1110	31	31	22	5	0.0	1	1	4	
1111	31	31	13	13	2.75	10	1110	31	13	13	5	0.0	1	1	31	1	1110	31	31	13	5	1.0	1	1	13	
1111	31	31	13	4	1.8125	10	1110	31	13	4	5	0.0	1	1	31	1	1110	31	31	13	5	0.0	1	1	4	
1111	31	31	4	4	1.125	10	1110	31	4	4	5	0.0	1	1	31	1	1110	31	31	4	5	0.0	1	1	4	
1111	31	22	22	22	4.0625	10	1110	22	22	22	5	0.0	1	1	31	1	1110	31	22	22	5	2.0	1	1	22	
1111	31	22	22	13	3.125	10	1110	22	22	13	5	0.0	1	1	31	1	1110	31	22	22	5	1.0	1	1	13	
1111	31	22	22	4	2.1875	10	1110	22	22	4	5	0.0	1	1	31	1	1110	31	22	22	5	0.0	1	1	4	
1111	31	22	13	13	2.4375	10	1110	22	13	13	5	0.0	1	1	31	1	1110	31	22	13	5	1.0	1	1	13	
1111	31	22	13	4	1.5	10	1110	22	13	4	5	0.0	1	1	31	1	1110	31	22	13	5	0.0	1	1	4	
1111	31	22	4	4	0.8125	10	1110	22	4	4	5	0.0	1	1	31	1	1110	31	22	4	5	0.0	1	1	4	
1111	31	13	13	13	2.125	10	1110	13	13	13	5	0.0	1	1	31	1	1110	31	13	13	5	1.0	1	1	13	
1111	31	13	13	4	1.1875	10	1110	13	13	4	5	0.0	1	1	31	1	1110	31	13	13	5	0.0	1	1	4	
1111	31	13	4	4	0.5	10	1110	13	4	4	5	0.0	1	1	31	1	1110	31	13	4	5	0.0	1	1	4	
1111	31	4	4	4	0.1875	10	1110	4	4	4	5	0.0	1	1	31	1	1110	31	4	4	5	0.0	1	1	4	
